authorid,Author,Title,Summary,summary_credit,bookImgId,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Sub_Genre,Translation,Buy_Link,Read_Link,Listen_Link,Length,lon,lat,PublisherList
agarrandes,Alberto Garrandés,Capricho Habanero,"La calle Obispo, ese río humano que atraviesa La Habana Vieja, viene a ser con su aire variopinto y cosmopolita el escenario donde va a emputecerse un escritor habanero a finales del siglo XX. Isolda se lo anunció, pero claro, él no lo creyó. El erotismo, el sexo, la lujuria misma irán empujando a este personaje nada incrédulo ya con el paso de las horas. Otro descreído, tres décadas después, se verá enrolado en una expedición sin tanto de ciencia pero sí mucho apasionante y ardiente. El suspenso y el enigma, de la mano de personajes bien delineados por un autor de la talla de Garrandés, son otros ingredientes a disfrutar en un este libro muy cubano, y por lo tanto con todo el gracejo del trópico.",,agarrandes13,2000,Spanish,Benemérita Universidad Autónoma de Puebla,Puebla,Mexico,puebla_mexico,Fiction (Novel),Erotica,n,https://www.amazon.com/Capricho-habanero-Spanish-Alberto-Garrand%C3%A9s-ebook/dp/B094S6BHWN/ref=sr_1_2?dib=eyJ2IjoiMSJ9.uR0TFQMqbEn-MhBbHKPzdoZ-Zzg4N7lUUGJe54MoSMAKTRjKuka2rk39l6LWq9MB6bGRyxcvgJw3TJm6Iq3fdMDTotQa22G9MEPmbQGXRmbRSiiDAlUQddVVbV35jRluozh4Iynqs0C2Imyqg4ONQhvdajgmusKaD7apcUF4FW-D6r5b-MsZcaEEvJPfViAY-aKdv4VkMZ2PyK70GYTbITMVk3KrD9L1JKTsNIf73-8.8lqnL9xoSqVSHSL-x-cp1ibnhhnTMtq6Q8rRR0Kkf-A&dib_tag=se&qid=1745955575&refinements=p_27%3AAlberto+Garrandes&s=books&sr=1-2&xpid=_WjbrbcYA8dR1,#,#,268,-98.2,18.9996,Cadaverine Magazine
agarrandes,Alberto Garrandés,Los Dientes Del Dragón,N/A,,agarrandes12,1999,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,83,-82.353,23.1388,Caribbean Chapters
agarrandes,Alberto Garrandés,El Cuerpo Inmortal Revisitado : Cuentos Eróticos Cubanos,N/A,,agarrandes19,2004,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-82.353,23.1388,Casa de las Américas
agarrandes,Alberto Garrandés,El Cuerpo Inmortal,N/A,,agarrandes20,2004,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-82.353,23.1388,Cassell
agarrandes,Alberto Garrandés,Presunciones,N/A,,agarrandes21,2005,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,-82.353,23.1388,Centre de Recherches Latino-Américaines
agarrandes,Alberto Garrandés,"La Insula Fabulante : El Cuento Cubano En La Revolución, 1959-2008",N/A,,agarrandes26,2008,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-82.353,23.1388,City Lights Books
agarrandes,Alberto Garrandés,"El Concierto De Las Fábulas : Discursos, Historia E Imaginación En La Narrativa Cubana De Los Años Sesenta",N/A,,agarrandes27,2008,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,-82.353,23.1388,Compañia General de Ediciones
agarrandes,Alberto Garrandés,Ezequiel Vieta Y El Bosque Cifrado,N/A,,agarrandes3,1993,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,222,-82.353,23.1388,Compañia Ibero-Americana de Publicaciones
agarrandes,Alberto Garrandés,Instrucciones Para Cruzar El Espejo,N/A,,agarrandes31,2010,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Anthology,,n,#,#,#,,-82.353,23.1388,"Cornell University, Africana Studies and Research Center"
agarrandes,Alberto Garrandés,Body Art,N/A,,agarrandes36,2014,English,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,y,#,#,#,2014,-82.353,23.1388,CreateSpace Independent Publishing Platform
agarrandes,Alberto Garrandés,La Poética Del Límite : Sobre La Cuentística De Virgilio Piñera,N/A,,agarrandes4,1993,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,-82.353,23.1388,Crossing Press Publisher
agarrandes,Alberto Garrandés,Diálogos Con Los Muertos Y Otros Ensayos,N/A,,agarrandes44,2016,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,-82.353,23.1388,Cynthia James
agarrandes,Alberto Garrandés,Demonios,N/A,,agarrandes45,2016,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,,-82.353,23.1388,Dead Ink Books
agarrandes,Alberto Garrandés,Tres Cuentistas Cubanos Ensayo,N/A,,agarrandes5,1993,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,27,-82.353,23.1388,Del Rey Books
agarrandes,Alberto Garrandés,Silencio Y Destino : Anatomía De Una Novela Lírica,N/A,,agarrandes6,1996,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,172,-82.353,23.1388,Deutsch
agarrandes,Alberto Garrandés,Poco Antes Del 2000 : Jóvenes Cuentistas Cubanos En Las Puertas Del Nuevo Mundo,N/A,,agarrandes8,1997,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,159,-82.353,23.1388,Dog Horn Publishing
agarrandes,Alberto Garrandés,El Cuerpo Immortal : 20 Cuentos Eróticos Cubanos,N/A,,agarrandes9,1997,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,189,-82.353,23.1388,Dover Publications - Ixia Press
agarrandes,Alberto Garrandés,Aire De Luz: Cuentos Cubanos Del Siglo XX,N/A,,agarrandes11,1999,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,https://www.amazon.com/Aire-luz-Cuentos-cubanos-Spanish/dp/959100446X/ref=sr_1_20?dib=eyJ2IjoiMSJ9.G8DGOUR92uuE5t9BsHe2D5TQpGI_gBhpbWiiqG3aPXkcD34k_XwRvuioe3PbJdS2LIguSYtpbkiMrjbdYrpUT98V5Ulxx-wfePwMGacqUAZMMkBZFIWC4FQDRW-d_xRnfzxYWt04wtD-76cN41IVgp9swcZ-SU8IO0lnGi3aOou_mYaHdRo26eo_B5lx-MEZAjT4M9JQLmm3CvEbcePl8Tm_WPZZuFxBQMhabdoWMxM.5H_gX9lRd24PeXSelCTk5Nt29Pu4hiWEoyaBDNs17iE&dib_tag=se&qid=1745955408&refinements=p_27%3AAlberto+Garrandes&s=books&sr=1-20&xpid=xgayTBjDJjDMV,#,#,620,-82.353,23.1388,Duckworth
agarrandes,Alberto Garrandés,Cibersade: Seis Piezas Narrativas,"Cibersade seis piezas narrativas de alberto garrandes primera edicion habana cuba 2002 caratulas originales narraciones de Alberto Garrandés (La Habana, 31 de enero de 1960) es un escritor, cuentista, novelista, ensayista, investigador y editor cubano.​ Es licenciado en Filología en 1983. Entre 1995 y 1999 fue editor-jefe en la Editorial Letras Cubanas del Instituto Cubano del Libro. Como uno de los más prolíficos y premiados de la generación llamada Los Novísimos, es autor de más de una veintena de títulos, en los géneros de cuento, novela y ensayo, entre los que se encuentran: Walkman (palimpsesto), (relatos), Ediciones Extramuros, Colección La Ceiba, 1992. Ezequiel Vieta y el bosque cifrado (ensayos), Letras Cubanas, 1993. La poética del límite. Sobre la cuentística de >Virgilio Piñera (ensayos), Letras Cubanas, 1993. (Premio Nacional de la Crítica en 1994) Artificios (cuentos), Letras Cubanas, 1994. Contiene ""Isabeau"", ""Walkman"" y ""En la torre"". (Premio Nacional de la Crítica en 1995). Salmos paganos (cuentos), Ediciones Unión, 1996. Contiene ""Durando"", ""Mar de invierno"" y ""Kermesse"". Silencio y destino (ensayo sobre la novela Jardín, de >Dulce María Loynaz), Letras Cubanas, 1996. Capricho habanero (novela), Letras Cubanas, 1997. Síntomas (ensayos), Ediciones Unión, 1999. (Premio Nacional de Ensayo de la UNEAC en 1998 y Premio Nacional de la Crítica en 2000). Los dientes del dragón (ensayos), Letras Cubanas, 1999. Cibersade (piezas narrativas), Letras Cubanas, 2002. Contiene ""Cibersade"", ""En el Grand Hotel"", ""Durando"", ""La representación"", ""Brog"" y ""Veloz reanimación de la suicida"". (Premio Nacional de la Crítica en 2003). Fake (novela), Letras Cubanas, 2003. (Premio La Llama Doble 2002 de novela erótica).",,agarrandes16,2002,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,https://www.amazon.com/Cibersade-narrativas-alberto-garrandes-primera/dp/B0D32CJ8MZ/ref=sr_1_4?dib=eyJ2IjoiMSJ9.uR0TFQMqbEn-MhBbHKPzdoZ-Zzg4N7lUUGJe54MoSMAKTRjKuka2rk39l6LWq9MB6bGRyxcvgJw3TJm6Iq3fdMDTotQa22G9MEPmbQGXRmbRSiiDAlUQddVVbV35jRluozh4Iynqs0C2Imyqg4ONQhvdajgmusKaD7apcUF4FW-D6r5b-MsZcaEEvJPfViAY-aKdv4VkMZ2PyK70GYTbITMVk3KrD9L1JKTsNIf73-8.8lqnL9xoSqVSHSL-x-cp1ibnhhnTMtq6Q8rRR0Kkf-A&dib_tag=se&qid=1745956066&refinements=p_27%3AAlberto+Garrandes&s=books&sr=1-4,#,#,,-82.353,23.1388,Duke University Press Books
agarrandes,Alberto Garrandés,Fake : Los Frívolos Voraces,"Fake' no relata, sino deja ver los detalles de una impostación. Frank Shade, uno de los más exquisitos personajes de la última literatura cubana, desea ser poseído por la personalidad, la turbación erótica y literaria, y el peso histriónico del mito que rondan a la figura de Lord Byron. La novela presenta el deleite de ese esfuerzo, «el excitante vicio de las imposturas». 'Fake' se inscribe en la sed de la cultura contemporánea por dejar huellas acerca de la mayor experiencia del sujeto en el tránsito de milenios: abandonar su lugar hasta incorporar la voz del Otro; esa tentación, ese vértigo. Rufo Caballero.",,agarrandes18,2003,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Novel),,n,https://www.amazon.com/Fake-Spanish-Alberto-Garrand%C3%A9s/dp/1523870915/ref=sr_1_26?dib=eyJ2IjoiMSJ9.G8DGOUR92uuE5t9BsHe2D5TQpGI_gBhpbWiiqG3aPXkcD34k_XwRvuioe3PbJdS2LIguSYtpbkiMrjbdYrpUT98V5Ulxx-wfePwMGacqUAZMMkBZFIWC4FQDRW-d_xRnfzxYWt04wtD-76cN41IVgp9swcZ-SU8IO0lnGi3aOou_mYaHdRo26eo_B5lx-MEZAjT4M9JQLmm3CvEbcePl8Tm_WPZZuFxBQMhabdoWMxM.5H_gX9lRd24PeXSelCTk5Nt29Pu4hiWEoyaBDNs17iE&dib_tag=se&qid=1745956233&refinements=p_27%3AAlberto+Garrandes&s=books&sr=1-26&xpid=DPOCG2vKemMzC,#,#,,-82.353,23.1388,Ediciones Akal
agarrandes,Alberto Garrandés,Las Potestades Incorpóreas,"Esta novela se teje y desteje a partir de una idea crucial: hay que escoger entre la muerte con amor y la entrega aborrecible al vacío que dejan las catástrofes sociales. Todo, o casi todo les resultará hostil a los amantes, y tendrán que proporcionarse la mãs alta intensidad de la carne y el espíritu, evadiendo la marca profunda del desamparo y la desesperanza.",,agarrandes23,2007,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Novel),,n,https://www.amazon.com/potestades-incorp%C3%B3reas-Spanish-Alberto-Garrandes-ebook/dp/B0F13QRSJ5/ref=sr_1_3?dib=eyJ2IjoiMSJ9.uR0TFQMqbEn-MhBbHKPzdoZ-Zzg4N7lUUGJe54MoSMAKTRjKuka2rk39l6LWq9MB6bGRyxcvgJw3TJm6Iq3fdMDTotQa22G9MEPmbQGXRmbRSiiDAlUQddVVbV35jRluozh4Iynqs0C2Imyqg4ONQhvdajgmusKaD7apcUF4FW-D6r5b-MsZcaEEvJPfViAY-aKdv4VkMZ2PyK70GYTbITMVk3KrD9L1JKTsNIf73-8.8lqnL9xoSqVSHSL-x-cp1ibnhhnTMtq6Q8rRR0Kkf-A&dib_tag=se&qid=1745956292&refinements=p_27%3AAlberto+Garrandes&s=books&sr=1-3&xpid=DPOCG2vKemMzC,#,#,,-82.353,23.1388,Ediciones Almargen : Editorial Cauce : UNEAC
agarrandes,Alberto Garrandés,Tres Relatos Góticos,"""Cuando seleccioné, para incluirlo en este volumen, el relato Zastrozzi, del poeta, filántropo y ateo P.B. Shelley (1792-1822), me di cuenta de que, por puro y evidente contraste, era posible juntarlo con El vampiro, de J.W. Polidori (1795-1821), médico y secretario de un célebre escritor acusado de vampirismo: Lord Byron. Pero hacía falta una tercera historia, una historia donde se pusiera de manifiesto la modernidad de la heterodoxia en los márgenes de la cultura. Por eso elegí Carmilla, de J.S. Le Fanu (1814-1873). Dicho a modo de compendio: he reunido en este libro el desacato moral, la sed impía de una criatura de la noche y el amor de dos jóvenes damas que se entregan a un espléndido y nocivo juego de seducción.""",,agarrandes17,2003,Spanish,Editorial Arte y Literatura,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-82.35248275,23.13908419,Ediciones Ávila
agarrandes,Alberto Garrandés,Mundos Extraños : Narraciones Clásicas De Lo Fantástico Y Lo Sobrenatural,N/A,,agarrandes24,2008,Spanish,Editorial Arte y Literatura,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-82.35248275,23.13908419,Ediciones Cultura Hispanica
agarrandes,Alberto Garrandés,Una Pasión En El Desierto : Y Otros Cuentos De Amor,N/A,,agarrandes32,2011,Spanish,Editorial Arte y Literatura,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-82.35248275,23.13908419,Ediciones del Nort
agarrandes,Alberto Garrandés,La Lengua Impregnada: Fluencias Libres Sobre Erotismo Y Sexualidad En La Narrativa Cubana Contemporánea,N/A,,agarrandes33,2011,Spanish,Instituto Cubano del Libro,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,-76.2553,20.8869,Ediciones Extramuros
agarrandes,Alberto Garrandés,Donde Su Fuego Nunca Se Apaga,N/A,,agarrandes25,2008,Spanish,Editorial Gente Nueva,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-74.07330291,4.619543056,Ediciones Holguín
agarrandes,Alberto Garrandés,Cuentos De Amor Y Desamor,N/A,,agarrandes35,2012,Spanish,Editorial Gente Nueva,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,-74.07330291,4.619543056,Ediciones ICAIC
agarrandes,Alberto Garrandés,Silencio Y Destino,N/A,,agarrandes14,2002,Spanish,Editorial Plaza Mayor,San Juan,Puerto Rico,san_juan_puerto_rico,Nonfiction,,n,#,#,#,173,-66.06938876,18.37619302,Ediciones La Luz
agarrandes,Alberto Garrandés,Silencio Y Destino : Arquetipos Culturales Y Representación Simbólica En Jardín De Dulce María Loynaz,N/A,,agarrandes15,2002,Spanish,Editorial Plaza Mayor,San Juan,Puerto Rico,san_juan_puerto_rico,Essay,,n,#,#,#,173,-66.06938876,18.37619302,Ediciones Loynaz
agarrandes,Alberto Garrandés,Teoría De La Crítica Y El Ensayo En Hispanoamérica,N/A,,agarrandes1,1990,Spanish,Academia,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,115,28.3988,-78.8515,Ediciones Unión
agarrandes,Alberto Garrandés,Las Nubes En El Agua,N/A,,agarrandes38,2015,Spanish,Bokeh,Leiden,Netherlands,leiden_netherlands,Fiction (Novel),,n,#,#,#,,28.3988,-78.8515,Ediciones Universal
agarrandes,Alberto Garrandés,La Mirada Critica,N/A,,agarrandes22,2007,Spanish,Ediciones Almargen : Editorial Cauce : UNEAC,Pinar del Río,Cuba,pinar_del_r√≠o_cuba,Essay,,n,#,#,#,,28.3988,-78.8515,Éditions Amsterdam
agarrandes,Alberto Garrandés,Walkman (Palimpsesto),N/A,,agarrandes2,1992,Spanish,Ediciones Extramuros,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,28.3988,-78.8515,Éditions du Seuil
agarrandes,Alberto Garrandés,Rapunzel: Y Otras Historias,N/A,,agarrandes29,2009,Spanish,Ediciones Holguín,Guayaquil,Ecuador,guayaquil_ecuador,Essay,,n,#,#,#,,28.3988,-78.8515,Editions Orphie
agarrandes,Alberto Garrandés,La Reina Sobrecogida,N/A,,agarrandes41,2016,Spanish,Ediciones Holguín,Guayaquil,Ecuador,guayaquil_ecuador,Fiction (Novel),,n,#,#,#,,28.3988,-78.8515,Editorial Ácana
agarrandes,Alberto Garrandés,Sexo De Cine Visitaciones Y Goces De Un Peregrino,N/A,,agarrandes34,2012,Spanish,Ediciones ICAIC,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,,28.3988,-78.8515,Editorial Arte y Literatura
agarrandes,Alberto Garrandés,El Ojo Absorto: Notas Sobre El Cuerpo En El Cine,N/A,,agarrandes37,2014,Spanish,Ediciones ICAIC,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,28.3988,-78.8515,Editorial Bruguera
agarrandes,Alberto Garrandés,"El Espejo : Morfologías Del Cuerpo Gay-Lesbiano, Queer En El Cine",N/A,,agarrandes42,2016,Spanish,Ediciones ICAIC,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,28.3988,-78.8515,Editorial Casiopea
agarrandes,Alberto Garrandés,El Espejo Roto : Morfologías Del Cuerpo Gay-Lesbiano/Queer En El Cine,N/A,,agarrandes43,2016,Spanish,Ediciones ICAIC,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,28.3988,-78.8515,Editorial de la Universidad de Puerto Rico
agarrandes,Alberto Garrandés,Señores De La Oscuridad : El Gótico En El Cine,N/A,,agarrandes47,2018,Spanish,Ediciones ICAIC,Havana,Cuba,havana_cuba,Essay,,n,#,#,#,,28.3988,-78.8515,Editorial Gente Nueva
agarrandes,Alberto Garrandés,Fábulas : Impúdicas,N/A,,agarrandes40,2016,Spanish,Ediciones Loynaz,Pinar del Río,Cuba,pinar_del_r√≠o_cuba,Fiction (Short Story Collection),,n,#,#,#,,28.3988,-78.8515,Editorial José Martí
agarrandes,Alberto Garrandés,Las Nubes En El Agua: Novela,N/A,,agarrandes30,2010,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,,28.3988,-78.8515,Editorial Lectorum
agarrandes,Alberto Garrandés,Salmos Paganos,N/A,,agarrandes7,1996,Spanish,Ediciones Unión,Havana,Cuba,havana_cuba,Fiction (Short Story Collection),,n,#,#,#,96,28.3988,-78.8515,Editorial Letras Cubanas
agarrandes,Alberto Garrandés,Capricho Habanero Corte Del Director,N/A,,agarrandes39,2015,Spanish,Editorial Ácana,Camaguey,Cuba,camaguey_cuba,Fiction (Novel),,n,#,#,#,,28.3988,-78.8515,Editorial Lumen
agarrandes,Alberto Garrandés,Días Invisibles,N/A,,agarrandes28,2009,Spanish,Editorial Oriente,Santiago,Cuba,santiago_cuba,Fiction (Novel),,n,#,#,#,,28.3988,-78.8515,Editorial Mundo Latino
agarrandes,Alberto Garrandés,Mar De Invierno Y Otros Delirios,"El volumen contiene textos de notable madurez creativa y estilística, que abarcan tres décadas de fructífera producción literaria. Se destaca por la originalidad de las fábulas, prolija construcción de personajes y atmósferas y manejo adecuado de las técnicas narrativas. Probado dominio del diálogo como forma elocutiva, que le permite moverse con maestría en el discurso e incluso construir historias completas desde lo dialógico. Presencia de justificado erotismo en las historias, donde la sutileza alterna con carnalidad rotunda y roza en ocasiones lo escatológico en función de hilvanar conflictos, anécdotas, atmósferas… Diversidad temática, que escapa a la monotonía. Uso apropiado de la titulación, a tono con la naturaleza de los textos propuestos. Presentación de variados ambientes y maneras de narrar, que aporta complejidad al volumen en su propuesta ideo-estética: del barroco a la sencillez extrema; de la parquedad a la exuberancia; del realismo rampante a la fantasía desmesurada; de la obviedad al enigma. Es interesante leer estos cuentos reunidos en un solo volumen.",,agarrandes46,2018,Spanish,Ediciones La Luz,Holguín,Cuba,holgu√≠n_cuba,Fiction (Short Story Collection),,n,https://www.amazon.com/Mar-invierno-y-otros-delirios/dp/B07Z3254D8/ref=sr_1_12?dib=eyJ2IjoiMSJ9.uR0TFQMqbEn-MhBbHKPzdoZ-Zzg4N7lUUGJe54MoSMAKTRjKuka2rk39l6LWq9MB6bGRyxcvgJw3TJm6Iq3fdMDTotQa22G9MEPmbQGXRmbRSiiDAlUQddVVbV35jRluozh4Iynqs0C2Imyqg4ONQhvdajgmusKaD7apcUF4FW-D6r5b-MsZcaEEvJPfViAY-aKdv4VkMZ2PyK70GYTbITMVk3KrD9L1JKTsNIf73-8.8lqnL9xoSqVSHSL-x-cp1ibnhhnTMtq6Q8rRR0Kkf-A&dib_tag=se&qid=1745955711&refinements=p_27%3AAlberto+Garrandes&s=books&sr=1-12&xpid=_WjbrbcYA8dR1,#,#,,28.3988,-78.8515,Editorial Nuestra Cultura
